time_key,location_key,customer_key,totalRevenue
202401,30,CUST01132,418954.0
202401,30,CUST01052,267003.0
202401,30,CUST01009,10000000.0
202401,32,CUST03023,20000000.0
202401,32,CUST02932,30000000.0
202401,32,CUST02538,696843.0
202401,32,CUST01903,30000000.0
202401,32,CUST01737,777148.0
202401,32,CUST01550,252016.0
202401,32,CUST01303,917748.0
202401,32,CUST01302,10000000.0
202401,32,CUST01178,916302.0
202401,32,CUST01059,20000000.0
202401,32,CUST00847,837492.0
202401,32,CUST00696,20000000.0
202401,31,CUST04810,736838.0
202401,31,CUST04720,10000000.0
202401,31,CUST03320,30000000.0
202401,31,CUST02156,825742.0
202401,33,CUST04832,10000000.0
202401,33,CUST04648,404798.0
202401,33,CUST03973,10000000.0
202401,33,CUST03846,20000000.0
202401,33,CUST03073,301278.0
202401,33,CUST03003,50000000.0
202401,33,CUST02347,10000000.0
202401,33,CUST01459,477124.0
202401,33,CUST01370,545168.0
202401,33,CUST01064,209884.0
202401,33,CUST00940,242128.0
202401,33,CUST00082,289904.0
202401,32,CUST04603,10000000.0
202401,32,CUST04028,10000000.0
202401,32,CUST03945,821166.0
202401,32,CUST03561,109338.0
202401,35,CUST00134,40000000.0
202401,34,CUST04891,20000000.0
202401,34,CUST04401,850380.0
202401,34,CUST04218,1067060.0
202401,34,CUST04070,1296204.0
202401,34,CUST04031,479655.0
202401,34,CUST03759,888120.0
202401,34,CUST02968,1842028.0
202401,34,CUST02836,10000000.0
202401,34,CUST02792,720748.0
202401,34,CUST01667,10000000.0
202401,34,CUST01436,20000000.0
202401,34,CUST01423,258568.0
202401,34,CUST01192,969320.0
202401,34,CUST00933,40000000.0
202401,34,CUST00883,376018.0
202401,36,CUST00416,40000000.0
202401,36,CUST00073,40000000.0
202401,35,CUST04920,10000000.0
202401,35,CUST04439,484820.0
202401,35,CUST04261,971434.0
202401,35,CUST04181,10000000.0
202401,35,CUST03793,472390.0
202401,35,CUST03453,20000000.0
202401,35,CUST03053,40000000.0
202401,35,CUST02977,10000000.0
202401,35,CUST02802,4438155.0
202401,35,CUST02143,20000000.0
202401,35,CUST01825,20000000.0
202401,35,CUST01262,985088.0
202401,35,CUST00398,40000000.0
202401,35,CUST00280,20000000.0
202401,36,CUST04533,314558.0
202401,36,CUST04276,1364980.0
202401,36,CUST04036,30000000.0
202401,36,CUST03805,488278.0
202401,36,CUST03735,958650.0
202401,36,CUST03665,1984554.0
202401,36,CUST03480,40000000.0
202401,36,CUST03448,197280.0
202401,36,CUST03407,842788.0
202401,36,CUST03235,325590.0
202401,36,CUST03044,10000000.0
202401,36,CUST02549,955806.0
202401,36,CUST02163,498642.0
202401,36,CUST01752,427376.0
202401,36,CUST01448,497846.0
202401,36,CUST00626,40000000.0
202401,38,CUST00492,10000000.0
202401,37,CUST04638,20000000.0
202401,37,CUST04189,2118852.0
202401,37,CUST03789,659408.0
202401,37,CUST03565,1722564.0
202401,37,CUST03276,10000000.0
202401,37,CUST03086,50000000.0
202401,37,CUST02868,304630.0
202401,37,CUST02695,30000000.0
202401,37,CUST01624,7206640.0
202401,37,CUST01396,10000000.0
202401,37,CUST01142,50000000.0
202401,37,CUST00245,415235.0
202401,37,CUST00196,839442.0
202401,37,CUST00183,1082504.0
202401,37,CUST00114,20000000.0
202401,39,CUST01923,464948.0
202401,39,CUST01071,40000000.0
202401,39,CUST00607,10000000.0
202401,39,CUST00557,20000000.0
202401,39,CUST00085,30000000.0
202401,38,CUST04817,2429022.0
202401,38,CUST03578,20000000.0
202401,38,CUST03550,20000000.0
202401,38,CUST03088,1512240.0
202401,38,CUST02144,1491148.0
202401,38,CUST02085,423739.0
202401,38,CUST02057,50000000.0
202401,38,CUST01320,20000000.0
202401,38,CUST01261,50000000.0
202401,38,CUST01023,650496.0
202401,38,CUST00561,40000000.0
202401,40,CUST02467,30000000.0
202401,40,CUST01931,698812.0
202401,40,CUST01477,683846.0
202401,40,CUST00030,175942.0
202401,39,CUST04891,985844.0
202401,39,CUST04457,910794.0
202401,39,CUST04268,1242513.0
202401,39,CUST03780,594236.0
202401,39,CUST03708,20000000.0
202401,39,CUST03596,490195.0
202401,39,CUST03523,491707.0
202401,39,CUST03083,767206.0
202401,39,CUST02805,30000000.0
202401,39,CUST02522,549144.0
202401,39,CUST02383,277072.0
202401,39,CUST02147,703886.0
202401,41,CUST02398,30000000.0
202401,41,CUST02376,40490854.0
202401,41,CUST02177,305547.0
202401,41,CUST02040,40000000.0
202401,41,CUST01620,908136.0
202401,41,CUST00802,10000000.0
202401,41,CUST00647,50000000.0
202401,41,CUST00015,20000000.0
202401,40,CUST04878,50000000.0
202401,40,CUST04821,20000000.0
202401,40,CUST03654,20000000.0
202401,40,CUST03339,30000000.0
202401,40,CUST03262,20000000.0
202401,40,CUST03178,40000000.0
202401,40,CUST02712,20000000.0
202401,40,CUST02522,375636.0
202401,42,CUST04180,945886.0
202401,42,CUST04082,20000000.0
202401,42,CUST02256,1493404.0
202401,42,CUST01801,50000000.0
202401,42,CUST01794,20000000.0
202401,42,CUST01736,204140.0
202401,42,CUST01376,1077104.0
202401,42,CUST00767,30000000.0
202401,42,CUST00262,20000000.0
202401,42,CUST00037,371346.0
202401,41,CUST04480,784088.0
202401,41,CUST04072,1193316.0
202401,41,CUST03727,20000000.0
202401,41,CUST02929,263383.0
202401,41,CUST02713,462636.0
202401,41,CUST02622,1126293.0
202401,44,CUST00786,30000000.0
202401,44,CUST00533,1261392.0
202401,44,CUST00138,50000000.0
202401,44,CUST00083,10000000.0
202401,43,CUST04642,20000000.0
202401,43,CUST04223,254916.0
202401,43,CUST04152,10000000.0
202401,43,CUST03976,20000000.0
202401,43,CUST03181,853371.0
202401,43,CUST02449,1234248.0
202401,43,CUST01955,30000000.0
202401,43,CUST01393,10000000.0
202401,43,CUST00569,267148.0
202401,43,CUST00562,40000000.0
202401,42,CUST04367,50000000.0
202401,42,CUST04199,763734.0
202401,44,CUST03962,909174.0
202401,44,CUST03953,40000000.0
202401,44,CUST03904,10000000.0
202401,44,CUST03766,2331814.0
202401,44,CUST03635,985404.0
202401,44,CUST03433,30000000.0
202401,44,CUST03328,30000000.0
202401,44,CUST03043,418396.0
202401,44,CUST02622,20000000.0
202401,44,CUST02533,40000000.0
202401,44,CUST02371,30000000.0
202401,44,CUST01957,30000000.0
202401,44,CUST01888,278428.0
202401,44,CUST01539,10000000.0
202401,44,CUST01388,342088.0
202401,44,CUST01318,481438.0
202401,45,CUST04609,411885.0
202401,45,CUST04543,20000000.0
202401,45,CUST04071,1426257.0
202401,45,CUST04015,719220.0
202401,45,CUST03933,10000000.0
202401,45,CUST03515,764156.0
202401,45,CUST03393,50000000.0
202401,45,CUST03386,1816014.0
202401,45,CUST02673,40000000.0
202401,45,CUST02387,20000000.0
202401,45,CUST01532,40000000.0
202401,45,CUST00414,20000000.0
202401,44,CUST04904,30000000.0
202401,44,CUST04840,30000000.0
202401,44,CUST04722,1069404.0
202401,44,CUST04493,614296.0
202401,46,CUST03944,7457248.0
202401,46,CUST03806,20000000.0
202401,46,CUST03780,30000000.0
202401,46,CUST03415,40000000.0
202401,46,CUST02963,458967.0
202401,46,CUST02304,20000000.0
202401,46,CUST01739,271094.0
202401,46,CUST01477,2149632.0
202401,46,CUST01397,391506.0
202401,46,CUST01148,1348554.0
202401,46,CUST00741,30000000.0
202401,46,CUST00654,779680.0
202401,46,CUST00522,10000000.0
202401,46,CUST00494,10000000.0
202401,46,CUST00350,20000000.0
202401,46,CUST00293,20000000.0
202401,47,CUST02343,393617.0
202401,47,CUST01751,239848.0
202401,47,CUST01456,10000000.0
202401,47,CUST01046,457214.0
202401,47,CUST00803,50000000.0
202401,47,CUST00461,10000000.0
202401,47,CUST00422,584292.0
202401,47,CUST00410,20000000.0
202401,46,CUST04726,416514.0
202401,46,CUST04537,10000000.0
202401,46,CUST04525,20000000.0
202401,46,CUST04454,1374240.0
202401,46,CUST04346,1321911.0
202401,46,CUST04280,550416.0
202401,46,CUST04065,10000000.0
202401,46,CUST04056,30000000.0
202401,48,CUST01791,40000000.0
202401,48,CUST01440,20000000.0
202401,48,CUST01289,10000000.0
202401,48,CUST01234,20000000.0
202401,48,CUST00588,2525940.0
202401,47,CUST04936,1188296.0
202401,47,CUST04861,805404.0
202401,47,CUST04619,50000000.0
202401,47,CUST04567,243534.0
202401,47,CUST04389,209225.0
202401,47,CUST03791,30000000.0
202401,47,CUST03617,823408.0
202401,47,CUST03303,10000000.0
202401,47,CUST03177,20000000.0
202401,47,CUST03004,2394508.0
202401,47,CUST02809,40000000.0
202401,49,CUST01592,735350.0
202401,49,CUST01507,10000000.0
202401,49,CUST01505,2254098.0
202401,49,CUST01061,1434465.0
202401,49,CUST00872,40000000.0
202401,49,CUST00753,10000000.0
202401,49,CUST00632,30000000.0
202401,49,CUST00151,606010.0
202401,48,CUST04984,148543.0
202401,48,CUST04905,231528.0
202401,48,CUST04400,40000000.0
202401,48,CUST04188,30000000.0
202401,48,CUST02992,256575.0
202401,48,CUST02525,202984.0
202401,48,CUST01983,648297.0
202401,48,CUST01904,20000000.0
202401,50,CUST01631,20000000.0
202401,50,CUST01588,30000000.0
202401,50,CUST01412,1551991.0
202401,50,CUST00572,20000000.0
202401,50,CUST00439,419037.0
202401,50,CUST00248,10000000.0
202401,49,CUST04916,368196.0
202401,49,CUST04880,206796.0
202401,49,CUST04647,740109.0
202401,49,CUST03625,50000000.0
202401,49,CUST03407,30000000.0
202401,49,CUST03207,731214.0
202401,49,CUST03046,10000000.0
202401,49,CUST02195,360416.0
202401,49,CUST01641,305315.0
202401,49,CUST01636,20000000.0
202401,51,CUST02675,50000000.0
202401,51,CUST02155,30000000.0
202401,51,CUST02143,668120.0
202401,51,CUST00739,50000000.0
202401,51,CUST00555,20000000.0
202401,51,CUST00552,30000000.0
202401,51,CUST00308,341930.0
202401,51,CUST00080,30000000.0
202401,50,CUST04977,40000000.0
202401,50,CUST04903,978927.0
202401,50,CUST04224,50000000.0
202401,50,CUST03111,433049.0
202401,50,CUST02651,20000000.0
202401,50,CUST02527,259766.0
202401,50,CUST02321,50000000.0
202401,50,CUST01651,391019.0
202401,53,CUST00105,341237.0
202401,52,CUST04943,1400316.0
202401,52,CUST04736,690468.0
202401,52,CUST04118,20000000.0
202401,52,CUST03921,437019.0
202401,52,CUST03826,50000000.0
202401,52,CUST02447,20000000.0
202401,52,CUST02221,1072674.0
202401,52,CUST01778,10000000.0
202401,52,CUST00671,10000000.0
202401,51,CUST04948,20000000.0
202401,51,CUST03984,30000000.0
202401,51,CUST03745,635091.0
202401,51,CUST03723,20000000.0
202401,51,CUST03565,296306.0
202401,51,CUST02794,890376.0
202401,54,CUST01060,840784.0
202401,54,CUST00098,740637.0
202401,54,CUST00087,896444.0
202401,53,CUST04722,888764.0
202401,53,CUST04524,430284.0
202401,53,CUST04471,422720.0
202401,53,CUST03757,30000000.0
202401,53,CUST03619,100353.0
202401,53,CUST03471,30000000.0
202401,53,CUST03194,154556.0
202401,53,CUST02913,10000000.0
202401,53,CUST02594,20000000.0
202401,53,CUST02582,30000000.0
202401,53,CUST01160,1269192.0
202401,53,CUST00737,10000000.0
202401,53,CUST00518,20000000.0
202401,54,CUST04791,148866.0
202401,54,CUST04773,632892.0
202401,54,CUST04736,50000000.0
202401,54,CUST04390,30000000.0
202401,54,CUST04339,20000000.0
202401,54,CUST04303,1060288.0
202401,54,CUST04104,20000000.0
202401,54,CUST03973,20000000.0
202401,54,CUST03797,1003608.0
202401,54,CUST03229,30000000.0
202401,54,CUST02650,296671.0
202401,54,CUST02462,943192.0
202401,54,CUST02450,3614424.0
202401,54,CUST02272,40000000.0
202401,54,CUST01930,20000000.0
202401,54,CUST01758,1467594.0
202401,56,CUST01330,675996.0
202401,56,CUST01275,1707444.0
202401,56,CUST00487,100857.0
202401,55,CUST04295,40000000.0
202401,55,CUST04129,985316.0
202401,55,CUST04011,40000000.0
202401,55,CUST03588,313654.0
202401,55,CUST03556,693882.0
202401,55,CUST03001,40000000.0
202401,55,CUST02763,40000000.0
202401,55,CUST02046,530744.0
202401,55,CUST01808,30000000.0
202401,55,CUST01469,30000000.0
202401,55,CUST01033,10000000.0
202401,55,CUST00693,30000000.0
202401,55,CUST00677,485147.0
202401,57,CUST02286,20000000.0
202401,57,CUST02068,978180.0
202401,57,CUST02026,1625500.0
202401,57,CUST01294,1123803.0
202401,57,CUST01023,20000000.0
202401,57,CUST00916,394692.0
202401,57,CUST00574,10000000.0
202401,57,CUST00529,650512.0
202401,57,CUST00281,10000000.0
202401,57,CUST00085,10000000.0
202401,56,CUST03415,187885.0
202401,56,CUST02839,10000000.0
202401,56,CUST02761,20000000.0
202401,56,CUST01829,20000000.0
202401,56,CUST01494,359991.0
202401,56,CUST01464,50000000.0
202401,58,CUST02090,30000000.0
202401,58,CUST02069,10000000.0
202401,58,CUST02059,396002.0
202401,58,CUST01594,952158.0
202401,58,CUST01151,612750.0
202401,58,CUST00993,20000000.0
202401,58,CUST00808,30000000.0
202401,57,CUST04570,338032.0
202401,57,CUST04124,50000000.0
202401,57,CUST04035,374185.0
202401,57,CUST03869,481652.0
202401,57,CUST03861,10000000.0
202401,57,CUST03303,30000000.0
202401,57,CUST03205,30000000.0
202401,57,CUST02916,30000000.0
202401,57,CUST02623,50000000.0
202401,59,CUST01903,30000000.0
202401,59,CUST01609,40000000.0
202401,59,CUST01570,10000000.0
202401,59,CUST01366,30000000.0
202401,59,CUST00679,592644.0
202401,58,CUST04984,30000000.0
202401,58,CUST04942,459838.0
202401,58,CUST04559,30000000.0
202401,58,CUST04345,548782.0
202401,58,CUST04209,221822.0
202401,58,CUST03773,40000000.0
202401,58,CUST03734,297281.0
202401,58,CUST03201,30000000.0
202401,58,CUST02577,583834.0
202401,58,CUST02342,30000000.0
202401,58,CUST02127,40000000.0
202401,59,CUST04490,135812.0
202401,59,CUST04372,30000000.0
202401,59,CUST04291,468524.0
202401,59,CUST04066,1537312.0
202401,59,CUST03543,30000000.0
202401,59,CUST03409,607041.0
202401,59,CUST03405,1923768.0
202401,59,CUST03218,941850.0
202401,59,CUST03201,408869.0
202401,59,CUST03075,20000000.0
202401,59,CUST02749,671028.0
202401,59,CUST02712,2922180.0
202401,59,CUST02692,363762.0
202401,59,CUST02456,20000000.0
202401,59,CUST02021,50000000.0
202401,59,CUST01975,40000000.0
202401,61,CUST00626,40000000.0
202401,60,CUST04748,20000000.0
202401,60,CUST04399,742647.0
202401,60,CUST04369,300776.0
202401,60,CUST04095,30000000.0
202401,60,CUST03641,10000000.0
202401,60,CUST03613,20000000.0
202401,60,CUST03278,241559.0
202401,60,CUST03274,1259970.0
202401,60,CUST03027,40000000.0
202401,60,CUST02385,50000000.0
202401,60,CUST01714,1530636.0
202401,60,CUST00892,50000000.0
202401,60,CUST00875,40000000.0
202401,60,CUST00802,30000000.0
202401,60,CUST00192,280788.0
202401,62,CUST01188,254679.0
202401,62,CUST00892,333962.0
202401,62,CUST00165,242036.0
202401,61,CUST04379,174886.0
202401,61,CUST03532,20000000.0
202401,61,CUST03365,1443519.0
202401,61,CUST03316,30000000.0
